gameID,teamID,season,goals,goals_percent,shots,shotsOnTarget,fouls,corners,yellowCards,redCards,result
7635,96,2017,1,174.4,13,7,16,6,2,0,D
7635,110,2017,1,128.06,16,8,8,5,2,0,D
7636,111,2017,0,116.04,17,6,15,5,0,0,D
7636,113,2017,0,100.24,8,2,20,4,2,0,D
7637,104,2017,0,115.51,22,3,10,10,0,0,L
7637,94,2017,2,204.04,10,5,15,6,3,1,W
7638,99,2017,0,32.41,10,2,14,3,5,0,L
7638,105,2017,1,169.95,9,4,7,7,1,0,W
7639,222,2017,2,120.4,17,6,16,4,3,0,D
7639,111,2017,2,174.78,12,7,12,3,5,1,D
7640,97,2017,1,120.76,13,3,15,5,6,0,D
7640,116,2017,1,113.08,8,2,20,3,2,0,D
7641,115,2017,0,37.49,9,2,8,7,0,0,L
7641,99,2017,3,195.85,15,6,11,7,0,0,W
7642,110,2017,3,245.81,24,9,9,13,1,0,W
7642,104,2017,0,42.04,8,1,9,8,3,0,L
7643,94,2017,0,67.04,15,3,17,2,2,0,L
7643,101,2017,1,107.15,9,1,19,3,4,0,W
7644,106,2017,5,378.87,39,13,11,18,1,0,W
7644,109,2017,0,45.99,7,4,4,2,0,0,L
7645,105,2017,0,75.66,21,6,9,10,2,0,L
7645,98,2017,1,99.57,7,4,5,3,1,0,W
7646,95,2017,3,470.63,37,15,10,10,1,0,W
7646,221,2017,1,132.16,3,2,12,0,2,1,L
7647,102,2017,1,119.28,16,3,10,5,0,0,L
7647,96,2017,2,213.58,14,3,12,6,1,0,W
7648,113,2017,1,85.41,11,6,9,5,2,0,D
7648,107,2017,1,103.85,15,7,13,7,2,0,D
7649,116,2017,2,124.9,13,6,15,6,3,0,D
7649,102,2017,2,165.41,16,9,11,4,0,0,D
7650,109,2017,0,102.06,11,1,10,1,1,0,D
7650,95,2017,0,250.47,26,8,8,13,2,0,D
7651,101,2017,1,130.14,17,4,14,7,3,0,L
7651,107,2017,2,137.39,13,7,20,5,2,0,W
7652,98,2017,0,98.91,19,8,10,3,2,0,D
7652,106,2017,0,28.28,6,1,21,4,5,0,D
7653,96,2017,1,141.64,20,7,7,13,1,1,L
7653,113,2017,3,106.7,19,5,16,2,1,0,W
7654,111,2017,2,88.24,21,7,9,12,0,0,W
7654,97,2017,1,119.1,11,3,7,7,0,0,L
7655,105,2017,0,98.56,10,4,10,4,3,0,D
7655,110,2017,0,20.56,6,3,6,2,3,0,D
7656,104,2017,2,225.12,16,7,10,8,3,0,W
7656,115,2017,1,70.79,8,1,15,6,2,0,L
7657,221,2017,2,209.07,19,9,14,8,3,0,D
7657,94,2017,2,231.72,16,8,15,6,2,0,D
7658,99,2017,2,45.55,9,2,16,3,1,0,W
7658,222,2017,0,152.22,21,5,15,9,2,0,L
7659,107,2017,3,243.03,13,6,5,5,2,0,D
7659,96,2017,3,105.62,13,4,12,7,2,0,D
7660,222,2017,1,108.33,16,4,14,6,2,0,L
7660,221,2017,2,232.75,14,5,11,3,3,0,W
7661,97,2017,0,25.44,3,1,9,3,3,0,L
7661,98,2017,3,80.83,12,7,9,7,1,0,W
7662,115,2017,1,222.21,15,6,17,6,4,0,W
7662,109,2017,0,99.75,15,4,13,4,4,0,L
7663,110,2017,0,99.03,22,4,13,3,2,0,D
7663,101,2017,0,23.39,5,3,9,4,2,0,D
7664,94,2017,3,150.28,6,4,12,4,3,0,W
7664,111,2017,0,165.96,30,8,13,13,2,1,L
7665,106,2017,1,228.91,26,8,9,15,1,0,L
7665,99,2017,3,292.26,8,5,16,3,4,0,W
7666,95,2017,1,250.34,21,6,14,5,1,0,W
7666,116,2017,0,11.04,3,0,15,1,3,0,L
7667,102,2017,0,110.66,13,2,15,7,1,0,L
7667,104,2017,1,171.3,16,7,16,5,6,0,W
7668,113,2017,1,73.25,8,2,8,4,1,0,L
7668,105,2017,3,231.53,12,4,8,5,1,0,W
7669,116,2017,0,21.83,8,1,14,7,2,1,L
7669,110,2017,1,190,26,7,13,10,2,0,W
7670,109,2017,2,136.69,21,8,13,7,2,0,L
7670,97,2017,3,137.24,9,5,13,5,2,1,W
7671,101,2017,1,328.35,15,5,14,8,2,0,W
7671,222,2017,0,86.12,12,3,17,4,5,0,L
7672,98,2017,1,230.7,22,8,9,3,2,0,W
7672,95,2017,0,193.9,14,2,13,5,3,0,L
7673,96,2017,4,372.1,19,6,12,10,1,0,W
7673,115,2017,0,48.49,8,2,7,3,2,0,L
7674,111,2017,0,100.85,23,5,17,7,2,0,L
7674,107,2017,2,200.29,11,7,11,4,0,0,W
7675,105,2017,3,247.2,14,9,17,2,4,1,W
7675,102,2017,2,94.15,6,2,15,2,5,0,L
7676,104,2017,1,105.64,9,4,14,1,1,0,W
7676,106,2017,0,137.4,16,4,18,10,2,0,L
7677,221,2017,2,127.86,15,4,12,9,4,0,D
7677,113,2017,2,123.9,15,5,21,3,2,0,D
7678,99,2017,4,352.61,27,10,12,7,0,0,W
7678,94,2017,0,13.95,3,0,15,1,3,0,L
7679,107,2017,1,200.24,25,6,6,5,0,0,L
7679,116,2017,2,89.26,4,3,19,3,5,1,W
7680,222,2017,1,99.28,18,9,14,7,1,0,W
7680,109,2017,0,93.88,9,3,17,1,2,0,L
7681,97,2017,1,116.07,12,3,14,8,2,0,L
7681,99,2017,2,112.76,7,4,16,0,3,0,W
7682,115,2017,0,9.45,5,2,10,2,1,0,L
7682,105,2017,1,138.1,23,7,6,15,2,0,W
7683,110,2017,1,192.02,18,6,11,2,1,0,D
7683,111,2017,1,93.63,8,4,12,5,1,0,D
7684,94,2017,1,8.88,3,1,22,6,2,0,L
7684,98,2017,3,146.51,18,8,4,6,0,0,W
7685,106,2017,0,74.87,10,3,13,10,2,0,D
7685,96,2017,0,110.06,11,4,9,8,1,0,D
7686,95,2017,1,167.63,21,3,13,7,1,0,D
7686,104,2017,1,107.43,15,5,12,4,2,0,D
7687,102,2017,2,256.3,20,8,16,11,3,0,W
7687,221,2017,0,56.81,9,2,15,3,4,0,L
7688,113,2017,0,100.66,17,6,25,8,1,0,D
7688,101,2017,0,6.57,3,1,23,3,3,0,D
7689,95,2017,1,119.2,18,5,12,12,1,0,L
7689,107,2017,2,80.88,11,4,6,7,3,1,W
7690,113,2017,3,201.77,19,6,13,4,1,0,W
7690,97,2017,0,96.12,6,1,12,5,2,0,L
7691,111,2017,1,196.16,26,9,17,14,2,0,W
7691,115,2017,0,50.72,8,2,16,0,2,0,L
7692,105,2017,2,230.42,24,9,9,5,0,0,W
7692,94,2017,0,14.32,3,1,8,1,4,0,L
7693,110,2017,1,192.61,23,4,9,7,2,0,D
7693,106,2017,1,170.98,13,4,11,5,3,0,D
7694,116,2017,0,54.56,9,2,17,5,1,0,L
7694,98,2017,1,148.76,16,2,13,3,2,0,W
7695,221,2017,2,223.47,13,4,8,9,2,0,L
7695,96,2017,5,224.82,15,7,14,4,3,0,W
7696,222,2017,3,164.7,16,4,10,6,1,0,W
7696,102,2017,2,102.15,13,6,9,7,1,1,L
7697,101,2017,1,70.07,7,3,17,5,3,0,W
7697,104,2017,0,83.14,10,1,16,5,1,0,L
7698,109,2017,1,57.55,11,6,6,5,0,0,D
7698,99,2017,1,45.77,9,1,20,5,1,0,D
7699,97,2017,3,222.88,8,6,11,5,4,0,W
7699,222,2017,0,69.16,4,1,15,3,2,0,L
7700,96,2017,5,116.22,18,11,5,2,1,0,W
7700,109,2017,1,36.21,9,3,3,2,0,0,L
7701,94,2017,0,103.47,10,2,13,5,1,1,L
7701,115,2017,3,82.79,10,6,15,1,5,0,W
7702,102,2017,3,222.13,13,9,5,7,1,0,W
7702,110,2017,1,191.04,12,5,16,4,2,0,L
7703,98,2017,1,140.42,15,5,23,4,1,0,W
7703,101,2017,0,8.96,3,0,17,3,5,0,L
7704,116,2017,1,79.77,12,3,23,5,5,1,L
7704,111,2017,2,189.11,16,6,17,8,4,1,W
7705,107,2017,0,43.9,9,3,10,8,0,0,L
7705,105,2017,1,111.4,12,3,13,7,2,0,W
7706,106,2017,1,152.15,17,7,13,6,2,0,D
7706,95,2017,1,50.81,7,1,13,5,0,0,D
7707,99,2017,1,39.37,6,1,23,5,2,0,D
7707,221,2017,1,110.89,14,4,12,7,3,0,D
7708,104,2017,1,140.57,18,6,16,6,4,0,D
7708,113,2017,1,97.13,9,4,15,7,2,0,D
7709,104,2017,0,94.45,10,1,11,5,2,1,L
7709,107,2017,3,223.03,17,10,11,7,0,0,W
7710,113,2017,3,229.5,14,5,14,6,2,0,W
7710,222,2017,0,24.11,6,1,10,3,1,1,L
7711,105,2017,3,137.35,9,4,7,7,1,0,W
7711,97,2017,1,109.99,9,4,13,3,2,0,L
7712,115,2017,1,144.38,13,6,18,9,2,0,D
7712,116,2017,1,25.28,6,3,15,4,2,1,D
7713,110,2017,1,133.59,28,6,13,11,3,0,L
7713,94,2017,4,205.7,8,5,16,3,4,0,W
7714,221,2017,1,127.7,12,3,7,4,1,0,D
7714,106,2017,1,59.5,10,6,26,6,0,0,D
7715,109,2017,0,5.19,1,1,9,2,2,2,L
7715,98,2017,2,114.85,16,7,11,4,2,0,W
7716,111,2017,2,122.64,11,5,8,4,2,0,W
7716,96,2017,1,51.82,12,4,14,3,6,0,L
7717,95,2017,0,264.55,19,8,8,10,2,0,L
7717,102,2017,1,155.84,15,10,7,10,2,0,W
7718,101,2017,0,142.13,19,2,11,10,2,0,L
7718,99,2017,1,22.91,6,1,17,3,0,1,W
7719,107,2017,1,243.41,25,4,11,10,0,0,W
7719,109,2017,0,20.04,4,0,14,3,1,0,L
7720,106,2017,1,54.95,11,2,14,7,1,0,D
7720,115,2017,1,85.69,11,2,8,4,3,0,D
7721,97,2017,1,39.95,9,4,11,4,2,0,L
7721,110,2017,2,84.19,10,5,12,4,1,0,W
7722,96,2017,1,94.12,22,5,7,8,0,0,L
7722,101,2017,2,82.57,6,4,9,1,1,0,W
7723,99,2017,1,83.78,13,3,18,5,2,0,D
7723,111,2017,1,81.55,15,4,13,5,2,1,D
7724,222,2017,0,106.83,14,4,4,4,1,0,L
7724,105,2017,2,223.41,17,5,6,5,0,0,W
7725,94,2017,0,35.28,9,1,17,4,3,0,L
7725,95,2017,1,178.56,17,8,7,6,1,1,W
7726,98,2017,7,266.33,17,10,8,5,0,0,W
7726,104,2017,0,23.43,5,1,8,1,2,0,L
7727,116,2017,2,166.6,12,4,26,6,5,0,W
7727,221,2017,0,71.6,10,3,16,3,2,0,L
7728,102,2017,1,30.1,9,3,15,6,3,0,D
7728,113,2017,1,139.07,13,5,19,4,4,1,D
7729,115,2017,1,84.71,9,4,16,4,4,0,D
7729,107,2017,1,137.76,13,4,13,9,2,0,D
7730,95,2017,5,251.79,21,9,9,10,0,0,W
7730,222,2017,2,71.11,6,3,7,3,0,0,L
7731,106,2017,2,240.33,15,5,18,7,1,0,W
7731,97,2017,1,49.51,8,4,17,2,3,2,L
7732,104,2017,0,114.21,15,1,12,4,0,0,D
7732,116,2017,0,19.12,5,2,15,2,1,0,D
7733,109,2017,0,27.88,6,1,16,3,1,0,L
7733,101,2017,1,57.82,10,3,17,7,1,0,W
7734,102,2017,2,410.35,22,10,10,8,1,0,W
7734,94,2017,0,37.48,7,1,15,4,1,0,L
7735,110,2017,0,84.79,12,2,12,2,4,0,L
7735,98,2017,2,51.11,4,3,17,5,3,0,W
7736,105,2017,4,203.72,17,7,5,2,0,0,W
7736,96,2017,1,79.17,5,1,10,2,3,0,L
7737,221,2017,0,48.25,8,0,17,3,3,0,L
7737,111,2017,4,274.65,21,9,16,5,3,0,W
7738,113,2017,2,117.65,14,7,12,7,2,0,W
7738,99,2017,0,55.94,11,0,16,3,1,0,L
7739,109,2017,2,52.49,9,5,10,7,2,0,W
7739,116,2017,1,59.32,5,3,23,1,3,0,L
7740,97,2017,2,105.13,10,6,12,2,1,0,W
7740,104,2017,1,288.09,17,5,19,9,4,1,L
7741,105,2017,1,205.06,19,5,10,10,1,0,W
7741,221,2017,0,6.89,4,1,11,1,4,0,L
7742,222,2017,3,129.93,16,8,14,7,5,0,W
7742,115,2017,2,214.31,19,3,10,4,2,0,L
7743,107,2017,1,39.7,7,3,10,2,2,0,D
7743,110,2017,1,146.42,17,2,18,5,6,1,D
7744,96,2017,2,211.8,32,9,7,11,0,0,W
7744,94,2017,0,12.27,5,0,10,2,1,0,L
7745,101,2017,2,104.78,10,2,11,10,0,0,W
7745,106,2017,0,88.76,14,5,9,8,1,0,L
7746,113,2017,0,21.97,6,3,14,2,1,0,L
7746,98,2017,1,172.94,8,3,8,3,1,0,W
7747,99,2017,0,49.39,8,3,11,2,3,0,L
7747,95,2017,2,148.3,18,7,10,7,1,0,W
7748,111,2017,1,196.04,20,8,13,11,1,0,W
7748,102,2017,0,61.28,9,2,15,1,3,0,L
7749,102,2017,2,76.15,14,3,11,5,2,0,W
7749,99,2017,1,147.16,16,3,16,4,2,0,L
7750,94,2017,2,98.26,8,5,12,7,3,0,W
7750,113,2017,1,106.75,15,2,19,7,1,0,L
7751,115,2017,2,123.46,17,7,19,5,1,0,L
7751,221,2017,3,132.15,10,6,13,4,4,0,W
7752,116,2017,0,31.04,7,3,12,1,2,0,L
7752,105,2017,5,309.36,18,8,5,2,1,0,W
7753,95,2017,0,61.78,18,3,11,9,0,0,L
7753,111,2017,2,188,10,5,6,3,0,0,W
7754,104,2017,0,70.71,14,3,11,4,3,1,L
7754,96,2017,3,138.8,6,4,10,0,3,1,W
7755,97,2017,2,178.01,7,4,9,2,2,0,W
7755,101,2017,0,80.18,16,3,12,8,0,0,L
7756,98,2017,2,166.79,15,3,8,3,3,0,W
7756,107,2017,0,33.69,8,0,23,8,5,1,L
7757,106,2017,2,85.84,8,4,15,6,2,0,W
7757,222,2017,0,39.79,10,1,14,2,3,1,L
7758,110,2017,1,112.39,14,5,16,9,1,0,W
7758,109,2017,0,27.51,5,2,17,10,1,0,L
7759,221,2017,1,53.13,11,1,12,4,5,1,W
7759,97,2017,0,141.36,6,0,15,4,3,1,L
7760,101,2017,2,100.04,8,2,22,4,2,0,W
7760,116,2017,1,116.05,9,4,17,3,4,0,L
7761,113,2017,4,221.9,9,5,14,3,1,0,W
7761,115,2017,1,175.28,12,2,13,3,1,0,L
7762,99,2017,0,67.34,13,4,11,5,2,0,L
7762,110,2017,2,261.68,15,4,15,6,4,0,W
7763,222,2017,3,285.96,22,15,13,9,2,0,W
7763,94,2017,0,33.14,3,0,25,2,2,0,L
7764,111,2017,0,68.59,13,3,10,7,1,0,D
7764,106,2017,0,190.1,14,2,13,4,4,0,D
7765,96,2017,0,18.48,4,2,16,4,3,0,L
7765,98,2017,1,102.6,6,1,11,4,2,0,W
7766,105,2017,2,229.29,26,13,7,10,1,0,L
7766,95,2017,4,174.17,11,5,8,2,2,0,W
7767,107,2017,1,127.12,16,1,13,10,2,0,L
7767,102,2017,2,130.89,10,3,11,7,3,0,W
7768,109,2017,1,32.24,6,2,22,2,4,0,D
7768,104,2017,1,67.88,12,4,7,1,2,2,D
7769,97,2017,0,45.56,9,1,11,5,3,0,L
7769,107,2017,1,105.35,20,5,12,10,0,0,W
7770,110,2017,1,172.03,14,4,11,8,2,0,W
7770,222,2017,0,120.94,11,3,8,9,3,0,L
7771,94,2017,1,17.85,7,2,11,3,4,0,W
7771,109,2017,0,88.23,10,2,16,4,6,0,L
7772,116,2017,2,157.22,5,4,13,1,2,0,D
7772,96,2017,2,78.5,12,4,10,4,4,0,D
7773,101,2017,0,93.35,9,2,5,3,1,0,L
7773,111,2017,1,72.71,14,7,9,3,0,0,W
7774,106,2017,0,16.3,3,1,9,2,1,0,D
7774,105,2017,0,76.95,11,2,10,3,3,0,D
7775,115,2017,4,272.12,14,8,16,3,1,0,W
7775,102,2017,1,84.11,11,2,20,10,2,0,L
7776,104,2017,1,214.17,14,4,13,9,3,0,D
7776,221,2017,1,48.23,6,2,14,3,3,0,D
7777,95,2017,3,140.11,15,5,8,13,1,0,W
7777,113,2017,0,91.47,10,3,21,6,2,0,L
7778,98,2017,2,208.89,11,4,7,5,1,0,W
7778,99,2017,0,20.45,5,1,9,3,2,0,L
7779,94,2017,0,30,6,0,11,4,3,0,L
7779,107,2017,5,338.24,24,11,13,4,2,0,W
7780,96,2017,1,101.29,21,4,7,5,2,0,D
7780,97,2017,1,89.2,10,3,9,3,2,0,D
7781,222,2017,1,177.68,15,4,11,5,2,0,L
7781,116,2017,2,176.93,12,3,7,9,2,0,W
7782,111,2017,3,336.51,18,6,13,10,3,0,W
7782,109,2017,2,89.97,6,2,18,1,5,0,L
7783,113,2017,1,53.57,10,3,14,2,3,0,L
7783,110,2017,2,219.27,13,5,16,3,3,0,W
7784,105,2017,1,162.33,16,4,7,8,1,0,W
7784,101,2017,0,101.15,12,3,11,3,2,0,L
7785,102,2017,0,47.75,10,2,6,7,2,0,L
7785,106,2017,5,366.24,15,8,9,9,1,0,W
7786,221,2017,0,6.23,3,0,15,3,5,0,D
7786,98,2017,0,89.99,12,3,16,7,2,0,D
7787,115,2017,0,47.55,8,3,10,4,0,0,L
7787,95,2017,2,247.54,20,8,11,5,0,0,W
7788,99,2017,1,27.19,11,3,14,4,1,0,L
7788,104,2017,2,88.76,12,3,15,7,2,0,W
7789,96,2017,6,371.89,27,14,14,8,0,0,W
7789,222,2017,2,25.63,6,3,11,2,4,1,L
7790,110,2017,2,158.65,15,6,21,6,4,0,W
7790,115,2017,0,22.83,6,2,10,3,5,1,L
7791,106,2017,3,315.81,24,5,7,5,1,0,W
7791,94,2017,0,35.31,8,1,11,3,3,1,L
7792,98,2017,3,63.68,7,4,9,2,1,0,W
7792,111,2017,1,108.78,10,5,17,3,3,0,L
7793,104,2017,1,183.76,10,4,16,4,5,0,D
7793,105,2017,1,210.58,12,4,10,5,2,0,D
7794,97,2017,1,29.56,6,1,14,3,3,0,D
7794,95,2017,1,246.45,17,5,7,11,1,0,D
7795,109,2017,2,27.84,7,4,15,2,3,0,W
7795,102,2017,1,207.5,15,7,11,6,2,0,L
7796,101,2017,1,269.08,15,2,26,7,4,0,D
7796,221,2017,1,27,7,4,13,2,2,1,D
7797,116,2017,0,126.76,9,2,10,5,0,0,L
7797,113,2017,4,272.77,13,6,16,7,1,0,W
7798,107,2017,2,266.33,23,7,9,10,1,0,W
7798,99,2017,0,40.38,9,2,10,6,2,0,L
7799,221,2017,1,59.27,8,4,10,3,3,0,D
7799,107,2017,1,144.92,18,6,24,3,2,0,D
7800,115,2017,1,52.88,6,5,16,1,2,0,W
7800,97,2017,0,67.47,11,1,20,5,4,0,L
7801,94,2017,1,100.11,11,4,18,2,4,0,W
7801,116,2017,0,52.63,10,3,13,9,1,0,L
7802,105,2017,2,383.36,33,12,7,14,2,0,W
7802,109,2017,1,21.06,4,2,12,0,3,0,L
7803,95,2017,0,172.23,25,8,8,9,4,0,L
7803,110,2017,2,63.18,3,2,9,1,2,0,W
7804,102,2017,0,77.28,18,4,10,5,1,0,D
7804,101,2017,0,25.12,7,2,13,1,2,0,D
7805,113,2017,1,149.35,10,3,5,1,2,0,W
7805,106,2017,0,89.92,15,8,16,16,3,0,L
7806,222,2017,2,187.28,16,6,10,9,0,0,L
7806,98,2017,4,246.09,15,5,10,2,1,0,W
7807,99,2017,1,77.6,10,3,9,5,0,0,L
7807,96,2017,2,119.36,14,4,7,5,2,0,W
7808,111,2017,1,199.21,22,8,15,12,3,0,D
7808,104,2017,1,29.07,8,3,10,3,2,0,D
7809,104,2017,2,134.74,15,3,12,7,3,0,D
7809,222,2017,2,146.3,10,2,23,1,2,0,D
7810,101,2017,1,181.26,18,5,21,5,2,0,W
7810,115,2017,0,58.61,10,1,15,4,3,0,L
7811,97,2017,2,103,14,6,17,3,3,0,W
7811,94,2017,0,57.06,8,1,15,4,2,0,L
7812,107,2017,0,127.01,16,4,14,8,4,0,D
7812,106,2017,0,105.7,11,2,5,4,2,0,D
7813,111,2017,0,61.46,13,2,10,11,2,0,D
7813,105,2017,0,136.43,15,4,6,8,2,0,D
7814,96,2017,0,63,7,1,14,7,4,1,D
7814,95,2017,0,69.88,10,1,13,2,2,0,D
7815,98,2017,3,234.75,16,5,8,6,2,0,W
7815,102,2017,0,80.93,8,3,6,8,0,0,L
7816,110,2017,0,231.94,24,6,14,8,2,0,D
7816,221,2017,0,47.39,4,1,8,4,2,0,D
7817,109,2017,0,55.78,6,0,15,4,2,1,D
7817,113,2017,0,72.05,12,3,11,4,0,0,D
7818,116,2017,2,109,12,3,11,7,2,0,W
7818,99,2017,1,119.66,7,1,12,3,3,0,L
7819,222,2017,0,74.4,12,4,13,6,2,0,L
7819,107,2017,3,374.37,12,8,21,1,2,0,W
7820,102,2017,1,134.47,16,2,11,6,1,0,W
7820,97,2017,0,32.3,10,2,12,6,3,0,L
7821,106,2017,4,235.05,20,9,7,10,1,0,W
7821,116,2017,0,0,0,0,10,2,1,0,L
7822,221,2017,0,32.4,9,1,12,6,1,0,D
7822,109,2017,0,59.65,6,0,24,2,2,0,D
7823,95,2017,2,182.02,15,6,10,7,0,0,W
7823,101,2017,1,81.46,5,1,10,3,1,0,L
7824,115,2017,1,51.43,9,3,9,2,1,0,D
7824,98,2017,1,65.38,13,4,12,7,2,0,D
7825,110,2017,3,132.72,13,6,17,0,3,1,L
7825,96,2017,4,160.46,17,8,14,8,2,1,W
7826,113,2017,1,144.14,12,5,21,6,4,1,D
7826,111,2017,1,50.4,9,5,13,6,3,0,D
7827,94,2017,0,39.44,9,2,19,6,3,0,L
7827,104,2017,1,191.15,15,5,14,5,4,0,W
7828,105,2017,4,143.76,18,9,7,8,1,0,W
7828,99,2017,2,228.65,19,5,12,7,2,0,L
7829,111,2017,0,107.23,21,6,13,4,2,0,L
7829,222,2017,1,44.94,5,1,7,1,4,1,W
7830,116,2017,0,115.36,13,2,15,7,3,0,D
7830,97,2017,0,53.72,5,2,13,1,5,0,D
7831,99,2017,1,69.35,15,6,21,6,2,0,L
7831,115,2017,2,50.49,11,2,7,5,0,0,W
7832,104,2017,1,72.24,10,6,22,4,6,0,W
7832,110,2017,0,29.31,6,1,20,2,4,1,L
7833,101,2017,3,154.38,18,8,13,8,2,0,W
7833,94,2017,1,155.14,13,3,10,2,3,0,L
7834,109,2017,1,137.03,13,6,11,4,1,0,L
7834,106,2017,2,176.8,11,5,9,10,1,0,W
7835,98,2017,0,20.85,4,0,10,3,3,0,L
7835,105,2017,1,99.63,12,4,17,3,1,0,W
7836,221,2017,0,23.08,6,3,10,2,4,0,L
7836,95,2017,3,140.55,14,7,11,3,1,0,W
7837,96,2017,4,264.03,16,10,11,8,1,0,W
7837,102,2017,0,28.19,6,2,8,4,2,0,L
7838,107,2017,2,230.84,22,8,19,11,2,0,W
7838,113,2017,1,58.9,10,1,18,4,2,0,L
7839,102,2017,4,315.02,15,6,8,6,1,0,W
7839,116,2017,1,108.4,6,2,15,2,7,1,L
7840,95,2017,4,167.45,15,7,12,3,2,1,W
7840,109,2017,1,143.3,12,6,10,7,2,0,L
7841,107,2017,3,156.03,13,6,13,1,3,0,W
7841,101,2017,1,114.76,12,3,6,7,1,0,L
7842,106,2017,2,62.73,10,5,7,2,2,1,L
7842,98,2017,3,135.88,13,4,15,8,5,0,W
7843,113,2017,0,33.42,8,2,13,3,2,0,L
7843,96,2017,1,282.01,16,6,14,6,3,0,W
7844,97,2017,1,41.42,12,7,14,7,1,0,L
7844,111,2017,2,138.65,9,4,12,1,1,0,W
7845,110,2017,3,252.31,28,10,17,2,3,0,W
7845,105,2017,0,9.69,4,1,10,3,5,1,L
7846,222,2017,3,167.03,12,6,11,4,4,1,D
7846,99,2017,3,276.56,14,6,19,4,3,0,D
7847,94,2017,1,104.77,11,5,16,1,2,0,L
7847,221,2017,3,127.14,17,6,14,8,3,0,W
7848,115,2017,4,239.35,11,7,15,4,3,0,W
7848,104,2017,1,132.32,14,6,8,6,1,0,L
7849,96,2017,1,152.5,13,2,7,6,3,0,D
7849,107,2017,1,295.62,20,6,8,9,2,0,D
7850,221,2017,2,183.05,6,4,16,1,2,0,W
7850,222,2017,0,34.59,12,3,22,4,2,0,L
7851,98,2017,3,203.95,15,6,12,5,2,0,W
7851,97,2017,1,121.97,6,3,13,2,3,0,L
7852,109,2017,2,83.19,11,3,15,8,5,0,W
7852,115,2017,1,106.51,13,3,14,4,1,0,L
7853,101,2017,2,227.4,7,3,8,3,2,2,L
7853,110,2017,3,173,19,10,16,7,6,0,W
7854,111,2017,4,118.75,17,10,9,5,1,0,W
7854,94,2017,1,25.8,8,2,10,4,0,0,L
7855,99,2017,0,92.66,9,2,13,5,1,1,L
7855,106,2017,4,173.11,24,11,7,9,0,0,W
7856,116,2017,0,101.32,12,3,20,9,4,0,L
7856,95,2017,1,85.7,9,1,9,3,1,0,W
7857,104,2017,1,72.95,17,7,7,9,1,0,W
7857,102,2017,0,2.7,2,0,21,6,1,0,L
7858,105,2017,2,188.62,19,5,10,4,1,0,D
7858,113,2017,2,31.33,5,2,20,2,4,0,D
7859,110,2017,0,46.53,14,0,15,11,3,1,L
7859,116,2017,1,213.13,14,2,17,5,4,0,W
7860,97,2017,1,170.48,7,3,13,2,1,0,L
7860,109,2017,2,214.62,13,7,14,7,4,0,W
7861,222,2017,1,185.24,14,3,17,6,1,0,W
7861,101,2017,0,107.97,13,5,7,3,1,0,L
7862,95,2017,0,39.37,9,2,10,4,2,1,D
7862,98,2017,0,20.05,7,0,13,3,2,0,D
7863,115,2017,2,91.15,6,3,12,2,1,0,D
7863,96,2017,2,257.24,18,7,15,9,3,0,D
7864,107,2017,1,208.87,24,5,21,3,6,1,D
7864,111,2017,1,16.15,5,2,10,8,6,1,D
7865,102,2017,0,42.67,11,2,13,3,2,0,L
7865,105,2017,2,95.61,17,9,6,12,2,0,W
7866,106,2017,1,189.12,16,8,9,16,1,0,L
7866,104,2017,2,119.66,13,5,5,2,2,0,W
7867,113,2017,2,186.45,18,10,16,4,2,0,W
7867,221,2017,1,63.34,10,4,14,6,5,0,L
7868,94,2017,0,79.97,10,1,15,3,2,0,L
7868,99,2017,1,237.5,13,5,17,5,2,0,W
7869,116,2017,1,73.42,6,4,17,5,3,0,W
7869,107,2017,0,125.69,12,4,14,11,1,0,L
7870,109,2017,1,74.46,8,5,13,2,1,0,W
7870,222,2017,0,66.3,12,1,9,4,0,0,L
7871,99,2017,1,152.5,20,5,9,10,0,0,W
7871,97,2017,0,39.19,8,5,11,2,2,0,L
7872,105,2017,2,172.72,19,9,3,6,0,0,W
7872,115,2017,1,22.94,9,4,9,9,0,0,L
7873,111,2017,5,181.71,17,10,10,6,2,0,W
7873,110,2017,1,67,10,3,5,1,1,1,L
7874,98,2017,2,270.38,26,13,13,11,0,0,W
7874,94,2017,1,33.88,9,3,11,5,2,0,L
7875,96,2017,2,147.01,14,4,12,10,5,2,L
7875,106,2017,3,213.25,15,6,13,4,4,0,W
7876,104,2017,0,97.98,16,3,14,5,1,0,L
7876,95,2017,1,116.29,15,6,8,9,1,0,W
7877,221,2017,3,205.9,17,7,10,5,1,0,W
7877,102,2017,1,75.34,9,3,11,3,4,0,L
7878,101,2017,1,110.46,12,2,10,7,1,0,L
7878,113,2017,2,125.18,4,2,11,3,3,0,W
7879,159,2017,1,132.43,14,3,14,4,0,0,W
7879,158,2017,0,99.32,9,5,18,2,1,0,L
7880,146,2017,1,160.53,22,6,25,5,3,0,W
7880,144,2017,0,21.92,5,4,13,2,3,1,L
7881,152,2017,2,182.36,16,5,12,5,3,0,L
7881,140,2017,3,197.07,13,6,11,4,1,0,W
7882,223,2017,2,257.5,13,6,15,6,2,0,D
7882,143,2017,2,84.75,9,3,15,0,4,1,D
7883,138,2017,1,252.01,9,4,14,7,2,1,D
7883,141,2017,1,109.29,9,6,12,3,4,0,D
